Time,BTC,ETH,BCH,XMR,DASH,BTC_volume,ETH_volume,BCH_volume,XMR_volume,DASH_volume
01/18/21 09:00 AM,36203.37,1221.72,481.88,155.83,128.55662122,9125251.2963176,4646444.50891129,19128629.3427354,4294597.494986,0
01/18/21 10:00 AM,36552.1,1229.46,483.88,155.34,128.2585532,6110577.78873581,3002068.92726489,14187159.0503487,24414677.1832542,758503.127427352
01/18/21 11:00 AM,36213.31,1223.63,479.93,152.1,129.01988046,11098823.4798649,5429137.84645225,12501189.800195,40514607.0281392,1440822.59183026
01/18/21 12:00 PM,36444.28,1224.27,480.57,154.84,130.51612965,25220452.4038604,12782180.9740106,45638695.9548945,33777972.7903453,7331111.07843156
01/18/21 01:00 PM,36980.37,1243.97,506.48,156.53,129.70806091,14130357.2092205,5205225.05424097,74674114.9059185,25156750.582782,1670064.33839032
01/18/21 02:00 PM,36782.22,1245.01,497.88,153.54,128.31028868,15728717.3377258,8224333.8566505,85716876.3903114,57261873.4081735,464826.367263177
01/18/21 03:00 PM,36444.07,1236.43,495.02,152.61,129.43446249,9516894.61218449,3856475.39987781,11128358.2565755,43446477.8149955,256236.731513012
01/18/21 04:00 PM,36444.8,1241.47,499.95,155.07,129.65371747,8729435.12458597,1800151.83615119,18707555.1736338,28099881.517911,0
01/18/21 05:00 PM,36220.91,1231.33,490.05,153.79,129.24493724,11766166.5847487,4423072.30096798,47093789.862675,14100033.430728,3344719.53082351
01/18/21 06:00 PM,35704.6,1219.51,484.26,153.4,128.41626361,6718917.79781303,3892784.57397422,7987602.0701532,7445185.5312354,1670360.20737876
01/18/21 07:00 PM,35783.96,1218.82,487.76,153.29,128.82869999,6195226.95328399,2498068.26640795,7814869.19003808,9800486.9928948,152191.314508432
01/18/21 08:00 PM,35986.68,1229.13,489.49,154.19,129.38985476,11074331.8310429,1859381.65823028,18229947.9646538,7616274.7679295,1494744.53190556
01/18/21 09:00 PM,36130.01,1228.42,491.19,155.25,128.87420455,3911135.07031571,1339690.87913748,24822986.3013802,5783007.2231182,451724.009611031
01/18/21 10:00 PM,36238.24,1234.12,493.16,155.83,128.32380183,4010724.32883239,1980844.84635022,11415058.4038083,10854600.9990645,7073290.03405649
01/18/21 11:00 PM,36493.89,1241.67,496.36,156.94,128.2494188,6298990.5319229,4295945.78711227,119236780.841682,7652109.944577,12323425.860985
01/19/21 12:00 AM,36665.82,1258.64,509.17,157.14,130.96593841,6038780.25069968,4450886.25995081,46338761.3672009,8611179.8801976,12185607.8673946
01/19/21 01:00 AM,36701.82,1262.64,507.98,156.16,133.19835022,16361190.5431514,20447820.3023334,216800004.256038,14846747.6848356,3917893.85848499
01/19/21 02:00 AM,36938.18,1319.84,517.5,155.73,133.42616014,6327588.80494199,18555895.2531644,38374969.2535083,22118727.1134663,15385840.7342086
01/19/21 03:00 AM,36858.65,1343,526,156.31,131.40638356,4529853.29969334,4711514.47689025,47075660.2377273,11425635.2910365,0
01/19/21 04:00 AM,36526.82,1323.57,517.19,153.71,132.12654629,6530495.91772135,3376555.09539162,22978513.0674447,16548360.6749148,6773705.60518589
01/19/21 05:00 AM,36359.82,1306.9,514.24,153.74,132.87305483,7440367.76186872,9858486.28715188,13781029.004699,24695856.5688912,1078932.17626111
01/19/21 06:00 AM,36284.33,1323,516.61,154.45,132.691,6626071.32925131,10661136.0434599,21207851.3359276,7374157.9877314,451450.54487832
01/19/21 07:00 AM,36675.85,1331.81,520.82,154.02,131.7,11840417.409999,17773963.8922233,35279035.3852683,38886913.3304008,9868718.471841
01/19/21 08:00 AM,37227.82,1377.04,529,154.1,132.51944415,21672009.846913,9500712.34728777,87025473.7496403,56421588.6171828,627740.39414542
01/19/21 09:00 AM,37242.48,1377.36,528.81,155.22,131.9296487,7286459.0225202,9086059.85416763,33270253.4817168,28153759.745032,158968.531253828
01/19/21 10:00 AM,37108.82,1381.91,525.76,154.49,131.18502468,10141640.7325228,11769839.6849168,17310047.4935595,29569192.0905504,2978982.99655028
01/19/21 11:00 AM,37141.38,1386.06,525.61,155.4,126.82493064,10948234.5053511,17455963.9131009,76848993.9186112,19592889.6244648,1358664.85274888
01/19/21 12:00 PM,37327.79,1432.01,534.7,156.49,125.09754461,14599603.7262001,18434197.7250084,41179812.53429,138972422.380165,824398.450871358
01/19/21 01:00 PM,36808.3,1390.51,522.4,157.04,126.64780054,6001583.98114522,10920434.7219046,25791236.7878896,4490704.89309,3675404.20680352
01/19/21 02:00 PM,37149.16,1419.5,534.07,157.1,127.24627671,7315792.5961779,5779274.21878451,12509954.6931765,5011436.9406752,2617538.78106241
01/19/21 03:00 PM,37027.93,1407.27,527.4,157.03,126.47767911,12772680.0419424,8219750.16275937,26231490.20853,35818953.0352,424778.659715414
01/19/21 04:00 PM,37340,1416.13,542.99,158,124.29448854,19161723.3188886,9468936.64291897,168053949.085116,22417719.8369648,774194.134786361
01/19/21 05:00 PM,37390.03,1423.28,538.74,158.79,126.163,7106546.15023984,5603480.26694813,39961030.2021912,40796477.291304,87274.47398458
01/19/21 06:00 PM,37179.83,1416,534.38,160.27,125.52321772,16491510.3034883,11530621.3845829,61012425.0255693,102875924.553944,439432.855491494
01/19/21 07:00 PM,36446.95,1367,515.23,159.68,125.22542486,9112610.47003883,12115236.834191,42843129.9260312,45052598.97357,125225.42486
01/19/21 08:00 PM,36269.21,1360.04,517.54,162.55,123.46592707,10407519.6748489,5827660.94889161,16149280.1205698,128159619.132918,11933786.3824588
01/19/21 09:00 PM,36443.82,1384.76,522.41,163.88,120.34079614,8286549.31619925,10966742.1792017,22863865.7087041,10979376.5914624,1223788.54408686
01/19/21 10:00 PM,36460,1410,522.09,161.47,122.88603171,4286526.59401787,4696847.31531718,23199899.481006,38553054.0221946,719749.130652046
01/19/21 11:00 PM,36667.9,1410.69,523.88,160.84,122.3738724,11179368.6027314,4711547.39698401,15366002.4850694,88414465.7040912,2308363.48822711
01/20/21 12:00 AM,35888.13,1368.05,507.92,157.15,121.032534,13932618.6784346,3831431.92671693,30640501.1920583,72432217.5944925,1051347.07929606
01/20/21 01:00 AM,36364.13,1404.4,516.77,160.38,119.77962453,5390390.13558125,1490839.95439417,28998523.5274432,13295989.6573318,3937163.75291221
01/20/21 02:00 AM,36140.57,1386.5,510.89,157.61,116.85306302,10065033.5611963,3094352.31617496,20811441.8196787,11408836.821035,2871968.9003691
01/20/21 03:00 AM,36086.74,1397.66,510.94,157.75,114.14825051,16481705.8835037,4693862.90702036,58693773.192481,142594153.603105,5829031.90228599
01/20/21 04:00 AM,35084.2,1342.14,495.14,152.28,116.40192309,19847888.9311778,5231778.686342,34181050.6174932,208512992.839379,0
01/20/21 05:00 AM,35290.91,1356.98,500.9,153.81,115.9,8837890.30297537,5022655.56882332,27520201.9333081,31532341.2583296,1540010.700782
01/20/21 06:00 AM,35489.41,1367.65,503.17,154.46,115.64357889,11710315.6009953,8103720.78913317,22688576.5727826,62258541.4751244,3590068.51741731
01/20/21 07:00 AM,35272.7,1349.93,500.22,152.2,117.89614713,7476054.686121,5326197.40628298,21689552.3858853,15667008.9187072,6442774.51379116
01/20/21 08:00 AM,35700,1369.13,504.37,153.34,117.74771601,9323586.53344331,6055382.59550181,39774412.8799056,21157216.28514,2521726.71224272
01/20/21 09:00 AM,35593.96,1352.03,501.96,152.34,118.79448837,21355158.6465754,10408416.3693796,63877998.717908,39620017.5473488,4528905.37355035
01/20/21 10:00 AM,34796.06,1308.36,490.86,150.71,118.03684923,46527960.5473325,8642447.57684546,59068786.2521607,34678426.3511948,590298.879996867
01/20/21 11:00 AM,34744.87,1304.46,490.27,151.09,118,45474983.0363307,17641307.7856582,85311285.8766708,356228081.980798,3229114.44116
01/20/21 12:00 PM,34401.34,1264.36,480.01,148.48,119.88959673,27276376.6610261,11364456.6993569,27392675.6548347,44504243.5785,4426254.23623356
01/20/21 01:00 PM,34733.19,1293.86,485.68,150.03,119.47745688,16920721.6836819,7061304.63760858,24859902.6922152,55913894.2067288,723086.591975304
01/20/21 02:00 PM,34976.18,1310,492.08,151.7,118.79524117,11343866.3329754,12359699.2272078,22690742.3061792,33786047.1429492,0
01/20/21 03:00 PM,34898.23,1304.97,487.51,150.39,119.82926956,17429152.3567349,7512616.15671017,107268399.378222,265127013.376036,1838835.35513074
01/20/21 04:00 PM,34190.79,1274.83,477.4,147.46,121.21300324,53723291.3322538,13908472.2492188,105811099.421287,59180899.119923,2680637.05885744
01/20/21 05:00 PM,34724.57,1312.41,491.74,151.23,120.339,14053745.5979212,4756374.34820028,24601906.8563163,49385372.5303852,0
01/20/21 06:00 PM,34862.88,1312.35,489.25,151.37,119.1788117,14630452.583938,5717084.97806569,32380466.0979661,1611577.8206631,718754.971094759
01/20/21 07:00 PM,35268,1319.24,492.62,151.72,118.965,11269999.4785168,15556784.9733791,23817204.279352,2784895.1500665,867706.0723485
01/20/21 08:00 PM,35234.72,1347.18,497.87,151.94,116.92151482,13995116.4619932,11557743.8572598,12732325.9217873,13997857.0158818,2702663.83807978
01/20/21 09:00 PM,34970.85,1333.05,495.72,151.75,115.3,8808230.93926447,4448104.03754054,18914943.2649853,8627577.9672672,5004.02
01/20/21 10:00 PM,34901.41,1322.42,494.65,152.33,113.72295355,3685804.73994549,5608935.34207032,16804151.4877599,10167749.67791,128649.786050684
01/20/21 11:00 PM,35000.29,1335.62,491.07,151.67,114.4871431,15694430.4808363,19361293.4735925,15309338.9344208,9616106.788547,1073533.64836415
01/21/21 12:00 AM,35516.17,1378.36,498.05,153.15,113.34227167,10775541.5035908,13787480.4046037,5952633.34894179,11025741.7901815,1682074.31923135
01/21/21 01:00 AM,35320.57,1363.75,494.4,152.11,113.14800283,9623013.32764613,14398306.2396762,13894256.3431461,11381538.514418,9450170.41913727
01/21/21 02:00 AM,34802.32,1338.07,486.9,150.53,109.71302492,9323706.70654092,5548208.15641417,5517898.09225024,6722148.5935707,23754977.0764505
01/21/21 03:00 AM,34574.44,1331.34,485.97,150.18,106,10468806.9461054,2183698.34312281,17811349.7759225,2435102.4557596,54576178.4851
01/21/21 04:00 AM,34587.77,1325.8,484.91,150.1,106.46366538,16285883.9635478,11392956.590922,22662054.7526384,5016005.7180688,4042632.6943681
01/21/21 05:00 AM,34226.83,1286.07,475.62,148.61,106.28486712,16359680.0034008,23476928.0826502,19097765.4646443,12450860.6974186,6727347.29472015
01/21/21 06:00 AM,34568.84,1304.52,478.83,147.21,107.41797114,17120190.1493556,24197298.4723509,18769710.6676796,80282776.017213,2211704.3170617
01/21/21 07:00 AM,34663.89,1305.84,480.11,148.29,108,6957664.18451527,1750211.12876898,13222492.2691604,4890766.3948376,2939619.62484
01/21/21 08:00 AM,34594.32,1309.06,478.33,148.02,103.80000308,35874947.1200441,16603233.5699509,41703729.011612,74531241.3963156,2797826.84417037
01/21/21 09:00 AM,33218.44,1256.61,456.73,143.5,103.6481838,63674152.6801522,26968093.8840432,122062550.706978,217494172.289247,9756738.87302657
01/21/21 10:00 AM,32867.73,1261.1,454.61,142.39,103.06099465,44524795.0629921,12204150.3727354,33607665.4725201,665064144.156866,362647.125054553
01/21/21 11:00 AM,32821.99,1248.3,451.89,143.31,104.38256914,20889493.5269753,5494953.96101277,43321484.3151107,23621064.4125156,6243654.28004375
01/21/21 12:00 PM,32167.27,1235.13,443.94,141.18,106.7458365,64183743.1166083,12178711.1585373,83682828.4605905,185370734.226612,33898.9443852118
01/21/21 01:00 PM,32470.57,1241.37,450.83,141.83,107.96211631,29464737.7168029,5773281.20529533,29772042.0442726,65604699.9920481,244336.310758787
01/21/21 02:00 PM,32270.36,1236.01,449.78,140.9,106.98939609,65680938.492592,7840005.75055093,51607926.7918956,118883174.384428,1743371.0114775
01/21/21 03:00 PM,31070.17,1202.99,439.75,135.96,104.90000002,41817321.386461,9080688.67546478,34543574.6708917,35826789.565878,8190739.88748363
01/21/21 04:00 PM,31366.25,1185.21,438.2,135.59,102.15335709,31538426.2519226,13150722.3594188,52635066.5652915,68539829.0312967,3026392.65212744
01/21/21 05:00 PM,31012.64,1165,431.7,134.68,100.00305861,19321365.6260503,9838954.38800756,46437952.7417055,33069261.1310355,111676049.549348
01/21/21 06:00 PM,31900,1195,440.46,136.7,94.58568546,24179956.5611533,4989301.62758499,32996042.2811554,640635737.55007,6282217.75581302
01/21/21 07:00 PM,31742.9,1190.88,436.7,136.65,98.85893922,24870299.7196489,8261199.99334508,43001150.2482425,25697117.5827872,1709652.29773842
01/21/21 08:00 PM,32474.15,1231.67,444.33,138.22,99.00670765,12657336.2299104,4881470.17450634,51818805.2000781,37266150.6035089,399352.190671316
01/21/21 09:00 PM,31864.23,1203.94,439.77,137.41,97.48096768,24035680.273488,6018414.99822864,39428508.299016,15179815.7139062,1003092.62929693
01/21/21 10:00 PM,31220.04,1171.49,435,135.15,99.35443601,52236121.3517901,16846676.5182562,82591068.414338,435539966.570723,11458889.7864315
01/21/21 11:00 PM,30904.3,1135.03,421.76,131.48,98.15,32112088.7277332,7018282.73450863,51370786.2241455,41263590.138696,3079636.4543815
01/22/21 12:00 AM,30817.86,1110.48,418.54,130.56,98.95712996,68856607.3285146,14355559.6751054,113042035.662125,217033857.555663,1657968.09225515
01/22/21 01:00 AM,29477.89,1064.88,403.99,124.2,97.58089376,62696902.2269188,12675216.7650435,105679365.049974,41757184.5377673,716242.874163885
01/22/21 02:00 AM,30061.03,1124.21,409.66,127.14,97.48096768,25723661.9499675,9745731.88998679,97656781.7493855,28257933.5449732,488488.907669805
01/22/21 03:00 AM,30728.08,1157.26,420.55,129.05,99.87753022,17762415.3453647,9764435.54955891,27166669.2489252,17917846.9618284,2940681.45180398
01/22/21 04:00 AM,30981.59,1159.58,415.59,129.88,100,16747737.7226925,5250270.03424466,49474261.883397,20695779.434061,570287.817
01/22/21 05:00 AM,30950.56,1157.58,419.25,130.05,101.53927518,16619605.2791,12616833.0160504,33203647.1241459,6485858.688448,3208566.29373476
01/22/21 06:00 AM,31850.88,1176.35,423.88,131,102.10199999,18773123.9002868,5848237.42287756,29916624.1477203,9476271.5915404,1238441.14768257
01/22/21 07:00 AM,31567.8,1167,422.08,131.1,102.10268255,17380496.2139237,5836286.63901356,28875757.8726045,21827981.1453792,3738150.85195411
01/22/21 08:00 AM,30810.31,1143.73,415.96,129.33,103.94268619,28107872.9375419,10543076.4258873,30787910.4919537,22276228.6355112,0
01/22/21 09:00 AM,31495.24,1164.36,422.5,131.77,103.94268619,18178194.1079806,6185463.91787483,29567633.872734,7737833.6470814,257493.244848448
01/22/21 10:00 AM,31410.05,1170.88,424.92,132.81,104.69056592,13226286.9239721,4789272.07964558,23355845.1658701,55842065.0023186,2494971.16263047
01/22/21 11:00 AM,31377.26,1176.79,430.02,133.58,105.00361675,16922055.5543022,9900515.3204591,33263160.232987,2913622.6676249,14852187.282506
01/22/21 12:00 PM,31778.58,1199.63,431.7,134.72,106.59668547,12185996.219346,6557080.54738082,19348724.6326693,15967263.4526937,2340749.60963559
01/22/21 01:00 PM,31562.51,1204.22,431.28,134.27,107.7873726,23001117.0448929,11751271.4579909,38098678.0413221,13267758.251835,3174195.68313498
01/22/21 02:00 PM,32191.8,1221.35,435.65,135.28,107.08806448,22169906.2233058,7736976.42386101,115276844.480627,13312218.506552,2441818.08508546
01/22/21 03:00 PM,32581.73,1235.51,444.43,136.05,106.97746088,21774617.6254573,9499255.2003089,88299255.6150785,62592942.240995,97048.5628731192
01/22/21 04:00 PM,32516.16,1235.01,445.29,138.19,107.18283295,17032302.7055292,8342328.16712191,76785173.9131338,9697840.2799154,15411718.2492414
01/22/21 05:00 PM,32414.85,1241.15,442.28,137.41,105.53,13249548.8740297,4208739.49239524,27988957.8315382,4219348.0162158,644728.3969508
01/22/21 06:00 PM,32350.39,1236.16,442.75,138.32,104.06083728,31915966.6476159,8205757.50581541,39713880.4404933,8526719.386035,0
01/22/21 07:00 PM,33345.79,1263.9,447.67,138.31,104.07875629,27309772.101909,4397555.6143163,42465710.3686732,16661605.7433034,1175444.19359675
01/22/21 08:00 PM,33656.83,1271.57,449.42,139.46,105.34706697,17907409.2427955,3925281.839125,23074334.3017284,6005665.9280601,945573.59691022
01/22/21 09:00 PM,33535.36,1249.9,445.66,138.92,104.27719711,10977289.5146993,2175739.20382574,54613343.9550399,16397585.7171264,382772.904976657
01/22/21 10:00 PM,33315.72,1245.45,443.1,138.49,106.08784374,7121459.76723127,2613359.55925391,15615310.8982335,47629465.5353772,15913.176561
01/22/21 11:00 PM,32853.4,1226,438.5,135.65,106.77661104,10011849.2905346,2348852.85096953,31350927.8728939,7902834.6612865,934926.281052507
01/23/21 12:00 AM,32989.1,1232.26,439.8,135.13,107.17806023,7147359.68676287,3206009.93993445,21318704.8292991,43590520.7477684,2545995.14501535
01/23/21 01:00 AM,32732.46,1229.34,435.29,135.57,106.64867062,10531044.1752689,2294836.5889006,15142965.3839558,7983551.933784,16087196.2676108
01/23/21 02:00 AM,32702.43,1233.03,432.08,137.32,109.09463856,8920471.05490565,3411293.19864473,11019497.6936629,9299828.9675092,2367647.81844447
01/23/21 03:00 AM,32309.76,1220.86,429.06,136.72,109.12989729,4690769.23175903,1559795.84397657,13436112.1128023,2935539.7808541,2387713.51241868
01/23/21 04:00 AM,32375.42,1233.08,430.92,138.01,107.38678133,4272357.47430914,1039650.076372,24885109.8908499,9607172.7492716,4086752.8574332
01/23/21 05:00 AM,32606.55,1246.56,434.1,138.18,105.45652724,9190299.44386829,1936338.6277521,19050469.8806441,9220170.4155216,5619158.38406009
01/23/21 06:00 AM,33385.35,1265.73,437.99,139.87,103.06552174,6269125.07225881,1366116.55865388,16597562.6566293,16716968.1174969,1713412.4147132
01/23/21 07:00 AM,32878.88,1255.7,437.61,140.02,103.11935961,7291401.74794326,1074367.59177407,11782538.3825354,3729670.8034536,824049.743607442
01/23/21 08:00 AM,32948.9,1263.63,441.39,140,104.1977328,5445182.47481433,1645478.04556088,37912501.4386339,8673480.3996864,582068.825845308
01/23/21 09:00 AM,33004.91,1270,441.4,141.06,104.59041462,9031391.5067033,4209283.71748372,6385938.13121742,15029580.6519872,17175.6464884376
01/23/21 10:00 AM,32492.22,1257.81,433.47,139.18,104.66345159,6681088.5656978,3444944.68776421,10185894.2999191,6390078.191099,369313.789038325
01/23/21 11:00 AM,32344.77,1245.9,430.31,138.14,106.18205397,14880046.1011662,5003548.65891782,43402524.2524298,12887705.6651412,0
01/23/21 12:00 PM,31650.22,1219.38,421.75,136,106.52425316,6710875.08768297,3137648.25447177,14287909.9024011,6136179.3951792,1391568.70502941
01/23/21 01:00 PM,31656.87,1220.6,422.76,136.15,105.38403161,11626489.373137,4856269.13264017,47736831.1716897,12596665.170104,235013.433305133
01/23/21 02:00 PM,31892.01,1236.29,428.15,137.62,105.76358774,5175206.97111186,1142801.85267722,12712434.7821131,3439419.7549986,496542.664308927
01/23/21 03:00 PM,31705.15,1219.49,425.24,137.6,105.76358774,6138397.26744062,2039273.80304549,27844654.0352712,3990506.4951975,0
01/23/21 04:00 PM,31878.81,1231.08,427.31,137.91,106.02630905,6455088.77225521,9381434.57684517,16256205.6312042,5793718.1201756,30783.3827561747
01/23/21 05:00 PM,32146,1243.87,428.2,137.89,104.70007997,4980364.1614398,2863736.96316641,17319577.4905064,2476408.6243638,227772.094466497
01/23/21 06:00 PM,32250.13,1254.85,430.84,137.79,104.50293161,6178151.36196798,4718054.96393357,16076060.4836685,24690060.991167,5225.1465805
01/23/21 07:00 PM,32203.35,1249.67,431.71,139.05,104.9,5942308.20617565,3267247.5560664,6847326.113664,23992014.5184248,104900
01/23/21 08:00 PM,32385.29,1259.6,434.79,139.95,105.33661511,5864276.47519551,1858012.59183681,8795400.7061337,5281992.2678094,330877.940014192
01/23/21 09:00 PM,32205.84,1252.2,433.43,139.59,106.6210358,7896636.91310027,2269900.25120597,13236688.7815001,25722512.3630587,2143335.18837311
01/23/21 10:00 PM,32368.22,1248.2,432.89,139.76,107.04669707,4805676.17282828,2418012.4900537,5730356.87238465,7233150.9973086,1269923.18699169
01/23/21 11:00 PM,32085.61,1236.78,430.85,138.48,107.13751649,3818642.64552652,892597.336484479,10323954.473039,20412641.2660722,1076378.48692008
01/24/21 12:00 AM,32098.38,1233.88,427.8,138.95,108.27805014,4975274.72330684,2186441.10779776,14644920.1114844,6299527.2773168,542600.250330851
01/24/21 01:00 AM,31904.32,1229.65,430.23,138.78,107.4,2562126.83777092,1711779.27024769,8083850.90780871,3429473.5685857,1676781.151056
01/24/21 02:00 AM,31883.66,1238.95,427.24,139.02,107.0679541,3737984.46376868,4807181.23382179,6969266.37417645,1320542.8987934,114161.393428045
01/24/21 03:00 AM,32147.27,1257.88,431.11,139.81,107.44446498,6629476.91822167,3099139.60972684,5652843.6791835,4270772.392332,1387.78816635512
01/24/21 04:00 AM,32489.59,1295,435.19,140.7,109.25608182,6691043.72848701,19758001.3216505,13069069.9632566,21494274.711101,3513883.63894732
01/24/21 05:00 AM,32840.16,1324.68,439.67,141.35,109.19011146,4365480.00168544,8078216.16288781,20508350.1244167,34124576.6737728,18239127.4484814
01/24/21 06:00 AM,32902.08,1326.57,441.87,140.55,110.32706918,4479571.83098345,9052736.65530574,17793278.4191645,3549941.6181212,627185.615011433
01/24/21 07:00 AM,32782.32,1321.2,438.41,139.57,109.3861371,2214161.51185025,5198827.37255173,9450978.016872,4284316.3207911,4064071.39096276
01/24/21 08:00 AM,32804.07,1315.08,438.51,139.67,107.62640348,6414738.39396063,9619167.52235056,4463876.609325,3261041.4925056,297934.763752068
01/24/21 09:00 AM,32677.07,1327,438.19,139.99,107.60374229,4583379.4869267,30144894.075178,19063503.4505644,8033674.0097406,253301.538971681
01/24/21 10:00 AM,32664.38,1343.48,440.17,142.9,107.00166924,5385933.4810525,4065853.11829456,35911144.3261675,2963430.420588,276999.293645119
01/24/21 11:00 AM,32735.71,1342.37,448.51,142.38,105.17158291,4941230.51938747,4914227.91835819,24394174.244139,2769269.6886038,836054.646414419
01/24/21 12:00 PM,32844.65,1344.84,447.92,141.62,106.52969957,8529343.06862015,2970407.94394681,35508909.1826788,6998605.1891156,7351983.56916026
01/24/21 01:00 PM,32405.15,1327.17,435.53,140.18,106.07295546,5820121.75429478,3552522.86208528,19129214.839626,12449174.3180215,335467.689853815
01/24/21 02:00 PM,32263.63,1323.2,437.14,139.55,104.11239196,5129995.09649301,5678941.90661441,6529554.2521755,11064765.936406,9297436.43951762
01/24/21 03:00 PM,32108.63,1305.59,431.8,138.29,104.88726952,6113725.34682757,5533708.99386909,6069563.37245141,4407181.5308931,18931.1273997368
01/24/21 04:00 PM,31997.65,1321.9,435.36,139.17,105.49820065,11057743.681534,9397033.26634665,22687262.826867,6529572.7817724,643437.961963687
01/24/21 05:00 PM,31770.73,1329.62,429.39,137.71,105.4308769,5248341.50116889,10426133.5186952,11705744.2784146,8005163.2265254,57230.6623021614
01/24/21 06:00 PM,31888.14,1358.74,433.46,138.16,105.55572565,2504485.66005796,4355720.12007671,21685385.445273,6549368.2449552,1124102.50689953
01/24/21 07:00 PM,31859.6,1349.29,433.67,138.08,107.3,22296973.2180497,8903059.53006954,24142330.2570168,21277882.2858759,0
01/24/21 08:00 PM,31334.78,1327.34,425.59,135.62,108.36357492,8915789.42510766,4331454.11847736,11249888.5551006,20361099.6545476,4783366.08402751
01/24/21 09:00 PM,31683.81,1341.53,430.55,136.7,107.987665,4970098.64581632,2259844.95960928,3908707.44677266,6599947.018443,338678.259214097
01/24/21 10:00 PM,31922.37,1352.18,431.96,136.7,107.90086656,5468955.1647912,10476470.4977362,47686916.664261,5024429.4191104,54770.8078844903
01/24/21 11:00 PM,32159.65,1370.83,434.84,137.37,108.87613393,6600208.58329025,9243550.25217705,11736377.2966718,4399197.438566,2654135.87779484
01/25/21 12:00 AM,32289.06,1393.86,440.2,138.2,108.10615647,11850587.3134129,35214471.4095914,61314961.9481777,10826423.0298162,216006.911242707
01/25/21 01:00 AM,32606.47,1458,449.73,139.29,108.2,7076428.668189,7406186.21610107,48653242.1251484,11262217.221966,1213413.723556
01/25/21 02:00 AM,32866.44,1434.1,453.7,139.23,107.93878065,4995550.29078706,6119989.10991584,20148237.0002779,2126824.1114676,4684371.52015326
01/25/21 03:00 AM,32831.39,1430.91,451.33,138.76,108.33449773,15432175.2587484,4015758.63882851,13015371.5590807,18135268.4723904,5345.52420455691
01/25/21 04:00 AM,33589.56,1429.02,456.48,139.99,108.45747234,9858281.17605374,4345965.69354189,28212531.415751,13129938.735,183242.000317564
01/25/21 05:00 AM,33406.6,1424.75,451.6,140.13,109.31902538,4314437.48679614,6177810.7901324,26653203.5931486,2448760.274961,4157318.20541203
01/25/21 06:00 AM,33374.43,1441.99,457.16,139.65,110.44851363,4242372.95901792,3337141.89022399,29746049.2325766,2706505.1697214,11136393.5574119
01/25/21 07:00 AM,33508.8,1429.84,455.75,141.48,110.2209931,5629170.33768278,4619622.84705848,73148375.6104262,2923557.7714369,81560.1345763628
01/25/21 08:00 AM,33388.27,1426.03,452.8,139.61,111.46032569,15882550.8973163,11167361.2944692,15365642.0279787,4919621.52515,8770962.57597968
01/25/21 09:00 AM,33442.19,1424.34,453.03,139.8,112.12117385,19843525.7961126,5655738.15917007,25871276.8908378,78567510.8336695,6319199.57838098
01/25/21 10:00 AM,32984.18,1391.43,443.57,138.85,110.6,6664456.0073583,6440643.48952455,11912370.6829463,5174696.8528432,4376506.056202
01/25/21 11:00 AM,33131.65,1404.16,448.87,140.15,110.52821165,6818833.72739781,6103581.6273124,10721845.7041676,5555269.5354244,1293019.54844625
01/25/21 12:00 PM,33208.36,1413.83,450.49,140.35,109.78055937,22963284.0932639,10859668.5511373,27863048.517452,28533990.8078235,4326544.01872496
01/25/21 01:00 PM,34192.82,1428.03,458.96,142.06,109.17605834,31892481.0811945,7749894.62274385,44254523.0602956,32892873.3761243,0
01/25/21 02:00 PM,34572.61,1418.02,460.56,143.84,108,24159617.5774878,9751859.78847601,47220374.1369882,37180448.472366,56341122.29316
01/25/21 03:00 PM,34473.11,1405.44,455.23,143.32,108.39973438,7281931.28509508,5721264.08931733,25154092.4868462,10056498.374232,0
01/25/21 04:00 PM,34494.46,1437.35,459.83,144.1,108.1395,28718004.9848674,15138574.7148824,48881380.183517,394956472.415862,2068772.62114215
01/25/21 05:00 PM,33903.87,1405,449.94,143.48,106.3,15815990.9323564,10475149.7183796,21702348.2653893,8361929.1919829,6906308.351004
01/25/21 06:00 PM,33769.1,1398.8,450.34,142.71,105.96640189,12137553.956648,10164975.4057866,10475905.0337962,23720687.234262,1872666.23780749
01/25/21 07:00 PM,33640,1372.97,446.56,141.31,105.05315016,12173767.310378,3381741.657681,15664574.1818159,6004124.4111171,9750507.7885766
01/25/21 08:00 PM,33411.42,1383.25,446.36,141.31,105.86735614,15153077.1762965,7382622.57785409,25453972.952616,37045882.5075072,1410323.04266436
01/25/21 09:00 PM,33444,1368.67,444.69,140.79,104.74689657,27013581.0938914,16930489.3001209,39267342.1802013,22224627.7767288,0
01/25/21 10:00 PM,32706.25,1346.72,437.96,138.85,105.25773519,15343702.4146222,6242719.09633026,13570602.6003534,9641295.9791102,1064665.36598758
01/25/21 11:00 PM,32473.16,1325.7,434.9,138.07,104,11148489.8002185,5809564.77842413,23653697.772222,5780103.0159083,3689161.16608
01/26/21 12:00 AM,32264.15,1316.21,431.9,136.99,103.62969261,19498121.9528688,13270913.278545,14701074.869808,5473503.8150598,372976.523122559
01/26/21 01:00 AM,32503.29,1367.08,436,138.56,103.51925668,12896929.2527299,7189855.5867903,6144365.19023568,38893397.5442015,63370.3005503707
01/26/21 02:00 AM,32755.25,1376.77,437.02,140.07,102.90314989,13817507.4571602,2598698.31620334,10124814.4413402,3256734.2671976,1070069.22362456
